estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.8661951262211223,0.15524338632171944,3.5619236801925145,4.17046657224973,1,1.0051739445616499,lasso,0.0,linear,73,0.14817118644714355
3.955486449532649,0.15380811799892555,3.654028077724868,4.256944821340429,1,1.0086159448294925,lasso_logistic,0.0,linear,73,1.6515541076660156
3.9250717069821386,0.11969251212249661,3.690478694002921,4.159664719961356,1,1.0163241316112532,lasso,0.0,linear,74,0.1649761199951172
4.071408152345691,0.11544665903064276,3.845136858510155,4.297679446181227,1,1.0192875335496758,lasso_logistic,0.0,linear,74,1.4265389442443848
3.821463487731963,0.2306439366073538,3.36940967872901,4.273517296734916,1,1.0038478645579876,lasso,0.0,linear,75,0.16910386085510254
3.8124966100413533,0.22687743331540391,3.367825011838274,4.257168208244432,1,1.0348914675019034,lasso_logistic,0.0,linear,75,1.7362899780273438
3.798516610156434,0.14084601685789186,3.522463489749045,4.074569730563823,1,1.0036242099720385,lasso,0.0,linear,76,0.16913604736328125
3.839411581480895,0.1379864331542813,3.5689631421433603,4.10986002081843,1,1.029125012050226,lasso_logistic,0.0,linear,76,1.6237900257110596
4.121404241862063,0.174196885664185,3.779984619741219,4.462823863982907,1,1.0012198521471154,lasso,0.0,linear,77,0.1638960838317871
3.9620737853289403,0.17297174173241223,3.623055401190248,4.3010921694676325,1,1.033205240862535,lasso_logistic,0.0,linear,77,1.8528521060943604
3.8952796692243443,0.17284946209011842,3.556500948780591,4.234058389668098,1,1.0025518723489155,lasso,0.0,linear,78,0.15868616104125977
3.9331550046763177,0.17186901120737336,3.596297932651355,4.27001207670128,1,1.0184146984763085,lasso_logistic,0.0,linear,78,1.4574971199035645
4.131234454356647,0.2322080446032469,3.676115050013812,4.586353858699481,1,1.000416226618612,lasso,0.0,linear,79,0.1698470115661621
3.819571820425334,0.23567708382585523,3.3576532241452304,4.281490416705438,1,1.0287185083841575,lasso_logistic,0.0,linear,79,1.5119318962097168
3.9545448745097085,0.12889844523359373,3.701908564188656,4.207181184830761,1,1.0062835521430915,lasso,0.0,linear,80,0.16932892799377441
3.9413862961349797,0.12654160750055754,3.693369302888083,4.189403289381876,1,1.0264609903074242,lasso_logistic,0.0,linear,80,1.546753168106079
3.8463880591677047,0.1863210908765892,3.4812054314893754,4.211570686846034,1,1.0016269410862146,lasso,0.0,linear,81,0.1556718349456787
3.8356031557285846,0.1813856718921443,3.4800937715083826,4.1911125399487865,1,1.0450307245975665,lasso_logistic,0.0,linear,81,1.2544350624084473
3.6704249014952794,0.19715094447376305,3.284016150808648,4.056833652181911,1,1.0055728785770726,lasso,0.0,linear,82,0.16932392120361328
3.869055266528542,0.18770624776785924,3.5011577812303862,4.236952751826697,1,1.0435566669395924,lasso_logistic,0.0,linear,82,1.6084058284759521
4.123318112236454,0.09456976231779654,3.93796478406706,4.308671440405848,1,1.0048502539194035,lasso,0.0,linear,83,0.1759800910949707
4.040760688906717,0.09880631120754231,3.8471038774946775,4.234417500318757,1,1.0299268836024384,lasso_logistic,0.0,linear,83,1.8970181941986084
3.8874112087679946,0.12252950625748063,3.6472577894598577,4.127564628076131,1,1.0033129874243447,lasso,0.0,linear,84,0.1677711009979248
3.80786241446368,0.12069106882127882,3.5713122663183285,4.044412562609031,1,1.0395624196377695,lasso_logistic,0.0,linear,84,1.5562551021575928
4.061654321349641,0.12600244677552713,3.8146940637056823,4.308614578993599,1,1.0032727283008103,lasso,0.0,linear,85,0.15081501007080078
4.03490530137105,0.12621327903475174,3.7875318200922328,4.282278782649867,1,1.0120653751976112,lasso_logistic,0.0,linear,85,1.255051851272583
