estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.975230046150401,0.18710973618047355,3.6085017020798813,4.3419583902209204,1,1.0026276584539902,lasso,0.0,linear,53,0.1194911003112793,985
3.992214535894291,0.11057345130932142,3.7754945536817277,4.208934518106854,1,1.05048355610125,xgboost,0.0,linear,53,0.3816249370574951,985
4.045654708362567,0.14918227983825877,3.7532628127480034,4.33804660397713,1,1.0083755433335562,rf,0.0,linear,53,1.109037160873413,985
3.8280814474265386,0.18680188146558913,3.4619564875096636,4.1942064073434135,1,1.0030691988105052,lasso,0.0,linear,54,0.11624693870544434,985
3.952027688567818,0.10216034973034299,3.7517970824483293,4.152258294687307,1,1.0613459043809843,xgboost,0.0,linear,54,0.3912501335144043,985
4.091092192550716,0.13964310247546752,3.817396741009364,4.364787644092068,1,1.0167925390418904,rf,0.0,linear,54,1.1236472129821777,985
4.0109372334451745,0.0831181440676002,3.848028664610866,4.173845802279483,1,1.0084996470647003,lasso,0.0,linear,55,0.12335014343261719,985
4.096575806552877,0.10769718370156238,3.88549320526142,4.307658407844333,1,1.0123735623702277,xgboost,0.0,linear,55,0.4062919616699219,985
4.172218714994931,0.14986009508360953,3.878498325911308,4.465939104078553,1,0.9999688915827032,rf,0.0,linear,55,1.1756610870361328,985
3.9237347796585764,0.07717106350742463,3.772482274535371,4.074987284781782,1,1.0047299798168134,lasso,0.0,linear,56,0.14655280113220215,985
3.7817500443312233,0.10886072530349025,3.5683869434054745,3.995113145256972,0,1.0298514152646607,xgboost,0.0,linear,56,0.4380531311035156,985
3.8639148664270744,0.14585296450996968,3.5780483089491346,4.149781423905014,1,1.0056709236107684,rf,0.0,linear,56,1.1405000686645508,985
3.9591667384934133,0.15264703407797206,3.6599840493537297,4.258349427633097,1,1.0137376078211464,lasso,0.0,linear,57,0.12676143646240234,985
3.8934297358660803,0.08732686822830901,3.7222722192559194,4.064587252476241,1,1.0293058789542922,xgboost,0.0,linear,57,0.4139821529388428,985
3.929045637910084,0.11162755355796532,3.7102596532541567,4.147831622566012,1,1.0038665713843395,rf,0.0,linear,57,1.311551809310913,985
3.794183244116126,0.21449504081826673,3.3737806892498745,4.214585798982377,1,1.0044952187875793,lasso,0.0,linear,58,0.1275010108947754,985
3.9952070175733745,0.14457060670921812,3.711853835200202,4.278560199946547,1,1.032964489092922,xgboost,0.0,linear,58,0.4018228054046631,985
3.985792960630791,0.19202232907390496,3.6094361114184386,4.362149809843143,1,1.01902264985978,rf,0.0,linear,58,1.1391091346740723,985
4.0572967703212335,0.20670823397296062,3.652156076426351,4.462437464216116,1,1.0046225771993131,lasso,0.0,linear,59,0.1473219394683838,985
4.0163683415206775,0.13501088370205738,3.7517518719437195,4.280984811097635,1,1.0516487336097522,xgboost,0.0,linear,59,0.4002671241760254,985
4.010787252807155,0.17804877313509634,3.6618180699708236,4.3597564356434875,1,1.0115703398617364,rf,0.0,linear,59,1.1184709072113037,985
4.04370062289894,0.1114796019031684,3.825204618157867,4.262196627640013,1,1.0017302276971556,lasso,0.0,linear,60,0.12495303153991699,985
