estimate,se,ci_lower,ci_upper,covers,r_d,r_y0,r_y1,r_y_irm_pooled,r_y_combined,r_y0_weighted,r_y1_weighted,r_y0_local,r_y1_local,r_y0_local_05,r_y1_local_05,r_y0_local_08,r_y0_topk,r_y0_local_mse,r_y0_gap,r_y1_gap,r_y0_ifw_mse,n_local_control,n_local_treated,n_local_control_05,n_local_treated_05,r_y0_local_2x,r_y1_local_2x,n_local_control_2x,n_local_treated_2x,thresh_2x_c,thresh_2x_t,propensity_rmse,learner,framework,overlap_strength,complexity,seed,elapsed
3.9957540574366854,0.09080166305975924,3.8177860681032163,4.173722046770155,1,1.034056377834788,0.9182169716914371,0.9315043614846756,0.9231499737824137,0.9328105278260408,0.9187389690105999,0.930346703551971,,0.9266479133885365,0.9380051283690006,0.9316891926391293,,0.9584693784051038,,-0.019788156677563506,-0.0001848311544536685,1.7424634090563074,0,103,48,327,0.9501081130439291,0.9445616626498823,26,17,0.5232383808095952,0.21529919802590994,0.4863816186639516,lasso_logistic,IRM,0.0,linear,8,1.1827428340911865
3.9508537475463488,0.12052514944340087,3.714628795405975,4.187078699686722,1,0.9988823736135372,0.8496512439469417,0.8442416894336102,0.8476429229643591,0.866795210205805,0.8501057001122445,0.8425502261155435,,0.8051523900116708,,0.8444599406886286,,0.8445918874850895,,,-0.00021825125501839793,3.191652312341733,0,36,3,347,,,1,0,0.5232383808095952,0.21529919802590994,0.478041299017292,rf,IRM,0.0,linear,8,1.745163917541504
3.978456543280689,0.0768250759584231,3.8278821612926257,4.1290309252687525,1,1.0213946656616684,0.9469386476435605,0.9476067759310399,0.9471866932183847,0.9538256734438683,0.9470256118428475,0.9472048471781732,,0.9436137700237943,0.9477478592063626,0.9467705261608821,,0.9448682713333071,,-0.0008092115628021146,0.0008362497701578375,1.123222960193523,0,98,40,328,0.9488854454969239,0.5877535839966979,20,8,0.5232383808095952,0.21529919802590994,0.4833956781456656,ridge,IRM,0.0,linear,8,0.9987020492553711
3.9699143907360264,0.10734332940688283,3.7595253311179166,4.180303450354136,1,1.0405207566978836,0.9075790083357367,0.9063157209747386,0.9071100073287459,0.918786890714212,0.9108092424947847,0.9038149623794782,,0.8820019135918418,0.9422323231367982,0.9023703613753042,,0.9293204915669611,,-0.034653314801061486,0.003945359599434317,1.9666826473585046,0,113,56,315,0.9293458776795614,0.887072108705562,40,35,0.5232383808095952,0.21529919802590994,0.4879157791832649,xgboost,IRM,0.0,linear,8,0.5599789619445801
4.014285680546397,0.1613155770753503,3.698112959333416,4.330458401759379,1,1.0100943970020608,0.7309000091720755,0.72557703356972,0.7290882623975813,0.7717996160696616,0.7279379001116046,0.7366121867466249,,0.7534135133052934,0.6623187285357185,0.7280644491986284,,0.6758117375174868,,0.06858128063635704,-0.002487415628908418,6.285485036288145,0,64,55,336,0.6475553651333974,0.8832789935405702,17,16,0.5578330893118594,0.23977344241661425,0.4894702253807858,lasso_logistic,IRM,0.0,linear,9,1.3314661979675293
4.027429729288197,0.15431902274396775,3.7249700025806027,4.32988945599579,1,1.013073547690571,0.7664042161031963,0.7065703734924773,0.7460389581246333,0.7860779020790939,0.7599941179478849,0.7132191331224503,,0.5837151449675636,0.730374032685488,0.7115447894821665,,0.5465765161482279,,0.03603018341770836,-0.004974415989689174,5.45047754172711,0,21,11,373,,,0,1,0.5578330893118594,0.23977344241661425,0.490191107776963,rf,IRM,0.0,linear,9,1.555161952972412
3.996939634661776,0.07474607392573393,3.850440021781569,4.143439247541982,1,1.0298653706220842,0.954647387932042,0.9410744217062075,0.9500276452134968,0.9579061776757757,0.9546661612452565,0.942303658506047,,0.9535640465557143,0.9388295815172599,0.944200564644711,,0.9427871276673917,,0.015817806414782032,-0.003126142938503551,1.022734973970159,1,66,59,331,0.9629121213086342,0.8643518128069663,20,21,0.5578330893118594,0.23977344241661425,0.4942368729649364,ridge,IRM,0.0,linear,9,1.3815200328826904
4.034908403091578,0.11932906498817131,3.801027733405922,4.268789072777233,1,1.0262142609562113,0.8794019883114707,0.8308525430257122,0.8628775276581033,0.884495957573384,0.876374631185382,0.8357617425775578,,0.8329545629538083,0.8512400302869109,0.8354248213330513,,0.8874544619280884,,0.028161958024559786,-0.004572278307339084,2.7649820528831945,1,76,64,321,0.8902157163588986,0.847607393867938,32,24,0.5578330893118594,0.23977344241661425,0.49336296708012384,xgboost,IRM,0.0,linear,9,0.5959329605102539
3.982012827494917,0.07699197768597749,3.8311113241318893,4.132914330857945,1,1.0322550287419723,0.9188741878510573,0.8945891488310784,0.9103334831128025,0.9300779934880511,0.9177010938373353,0.900142472751689,,0.9151609960721673,0.8960978500932271,0.8979309832870261,,0.8894365461231892,,0.02277633775783028,-0.003341834455947712,1.039687615664147,0,79,50,331,0.8894365461231892,0.8880929694994157,30,16,0.5396590066716086,0.2266500622665006,0.4904038164058742,lasso_logistic,IRM,0.0,linear,10,1.6944818496704102
3.9445633807760054,0.09080985623485612,3.7665793331144277,4.122547428437583,1,1.0183920055070121,0.8692843616075419,0.831231978125488,0.8559018765458667,0.8876321923021175,0.8693804310514428,0.8326147221059926,,0.8319308967661293,0.7905773380149036,0.8348249148233873,,0.883338226609933,,0.07870702359263826,-0.003592936697899285,1.668986842596191,0,42,6,360,,,2,2,0.5396590066716086,0.2266500622665006,0.4871007442360735,rf,IRM,0.0,linear,10,1.5334389209747314
3.9941669336819237,0.07445958353080821,3.8482288316576883,4.140105035706159,1,1.0241115023917438,0.9238635043131921,0.9045603627684475,0.9170748624535362,0.9353349253565577,0.920901389038555,0.9064090873974335,,0.9136012303783155,0.8326789644412157,0.9076181496732829,,0.8600219859242677,,0.09118453987197639,-0.00305778690483538,1.025728717142038,1,74,48,334,0.8582047942127118,0.8120979087918617,29,22,0.5396590066716086,0.2266500622665006,0.48846549431588193,ridge,IRM,0.0,linear,10,1.4970128536224365
3.991496341050131,0.07578720093646402,3.8429561567255615,4.1400365253747005,1,1.036037605480401,0.915644819351384,0.8955138277626468,0.908565034340281,0.9286989560180905,0.9162496821039106,0.8980687132723019,,0.9020080452218457,0.9067651170001032,0.8953592070957314,,0.9377941806407394,,0.008879702351280772,0.000154620666915406,1.0609692475541674,0,84,58,324,0.937462400923244,0.837430419689768,31,19,0.5396590066716086,0.2266500622665006,0.49130162263504584,xgboost,IRM,0.0,linear,10,0.596992015838623
3.9407373588746113,0.23416531090360038,3.4817817830749305,4.399692934674292,1,1.0391427049070663,0.46742858401964493,0.47819240737373514,0.4714028492635661,0.5838383084254033,0.45175319849283146,0.4782670664968258,,0.4465282089673782,0.0922484359998973,0.4790169738623655,,-0.04168507670993726,,0.37518014801974764,-0.000824566488630385,9.532664561567143,0,101,44,322,-0.04168507670993726,0.32479718928137924,30,23,0.5176824680210684,0.2115621156211562,0.48597130479039014,lasso_logistic,IRM,0.0,linear,11,1.2837750911712646
4.170498837080839,0.16127661978639454,3.854402470751145,4.486595203410532,1,1.0029949228999522,0.6734706071622505,0.687274730886922,0.6785674252107279,0.7469378639950708,0.6734842856478443,0.6846898682071618,,0.6391922666500804,,0.687274730886922,,0.700205645399924,,,0.0,5.691252981639022,0,58,0,344,,,0,1,0.5176824680210684,0.2115621156211562,0.47744487339620884,rf,IRM,0.0,linear,11,1.5779190063476562
4.043903994139159,0.07435430351794009,3.8981722371484366,4.189635751129881,1,1.0183929496049562,0.9373729988500094,0.9416765050395358,0.9389619579506374,0.9519450780348043,0.9360520845207787,0.9409979393916987,,0.9397643985807512,0.9360899979496841,0.9415651285054838,,0.9475613080645452,,0.001283000900325293,0.00011137653405202119,1.103520052227404,0,99,37,321,0.9290680968010919,0.8838783341288712,20,21,0.5176824680210684,0.2115621156211562,0.4810946092481872,ridge,IRM,0.0,linear,11,1.293097972869873
