estimate,se,ci_lower,ci_upper,covers,r_d,r_y0,r_y1,r_y_irm_pooled,r_y_combined,r_y0_weighted,r_y1_weighted,r_y0_local,r_y1_local,r_y0_local_05,r_y0_local_08,r_y0_topk,r_y0_local_mse,r_y0_gap,r_y0_ifw_mse,n_local_control,n_local_treated,propensity_rmse,learner,framework,overlap_strength,complexity,seed,elapsed
3.933932607186826,0.1039287465435501,3.730236007003077,4.137629207370576,1,1.0146633049356215,0.9022212104939982,0.903529887522533,0.9026848940299969,0.9149374251269512,0.9055306972296364,0.8995977853973716,,0.8951668897373802,0.940488822006734,,0.9330525469103076,,-0.03826761151273583,2.1247314317754946,2,104,0.4817991608588616,xgboost,IRM,0.0,linear,8,0.5823571681976318
3.9915248154127783,0.0754757432297078,3.843595076976158,4.139454553849399,1,1.0196708723358447,0.9453566036934204,0.9491671257450076,0.9467067277502772,0.9534624776196388,0.9451628956169698,0.9480714218656762,,0.9449374292089994,0.9018969236852526,,0.9084660545311825,,0.0434596800081678,1.1648511080497586,0,95,0.4829870479843796,ridge,IRM,0.0,linear,8,1.2038629055023191
3.940691876676518,0.1192804620432828,3.706906467012387,4.17447728634065,1,0.9942732853788144,0.8522918231918458,0.8509825758142189,0.8518279375727679,0.8704347506411658,0.8536005709969597,0.848686571130852,,0.8531533125800397,,,0.876455154398996,,,3.1288449485962317,0,32,0.4769347416071538,rf,IRM,0.0,linear,8,1.5362849235534668
4.036731315361549,0.1634745568297299,3.716327071586632,4.357135559136466,1,1.019296630442029,0.7306039894867191,0.724537734574529,0.7282575497694151,0.7713371661216729,0.7283211221497728,0.7366632332399088,,0.8211347286053217,0.6970234401654845,,0.6325180717088269,,0.033580549321234665,6.325340786316289,0,60,0.4916958072611321,lasso_logistic,IRM,0.0,linear,9,1.2640659809112549
3.9646105715933007,0.1357939226450215,3.69845937388964,4.2307617692969615,1,1.0482753672939706,0.8822509631873579,0.8190333164705731,0.8577982490766015,0.8826903583899953,0.8778248117593555,0.8183648033184907,,0.816180659750685,0.8368862182369157,,0.8511040042160706,,0.04536474495044218,2.831847152917485,0,95,0.4986401794703972,xgboost,IRM,0.0,linear,9,0.5858199596405029
4.020243850297914,0.0726640789630604,3.8778248725605406,4.162662828035287,1,1.019915574267229,0.9520962980784388,0.9409847618220016,0.9477983332929542,0.95646298535674,0.9517536253150292,0.9430096196464512,,0.950783917759637,0.9454732697357814,,0.901148377197744,,0.006623028342657378,1.1070750316370177,0,52,0.4918489770052103,ridge,IRM,0.0,linear,9,0.9528231620788574
4.105443429937432,0.156007702369255,3.799673951982848,4.411212907892016,1,1.005758609132014,0.7715733163515369,0.6877415302137404,0.7391470112566126,0.7835517814234878,0.764838711868552,0.6918798742183294,,0.7139205417467048,,,0.4288219732253459,,,5.341798408824719,0,24,0.4884180618231678,rf,IRM,0.0,linear,9,1.5314290523529053
3.963871821840762,0.0794391629880561,3.808173923422164,4.119569720259359,1,1.0282684119566226,0.9171713162370508,0.8733737624327516,0.900986230364193,0.9233988863838498,0.9146797035564712,0.8781090118887822,,0.8816805749700417,0.8459688659583416,,0.8267603733862523,,0.0712024502787092,1.0995443830069491,0,65,0.4894712562311999,lasso_logistic,IRM,0.0,linear,10,1.6887381076812744
3.9605231850887286,0.0794818345182885,3.804741652007711,4.116304718169746,1,1.0480815973307025,0.9136864593012524,0.8898743152243234,0.9048868446372909,0.9261622884917932,0.913485943408466,0.8906442129290928,,0.8935075046811652,0.899114776647097,,0.9230838268527588,,0.014571682654155316,1.1076934837419636,2,85,0.4941513977995133,xgboost,IRM,0.0,linear,10,0.5836589336395264
3.979678308830246,0.0719558871543522,3.838647361532087,4.120709256128405,1,1.012103024751818,0.9224554338629232,0.9065904855297486,0.9165926509255876,0.9351798179209896,0.9211218991498036,0.9075256927607612,,0.9020315464323502,0.8899906905789309,,0.8599190914759122,,0.03246474328399229,0.9988870695612918,0,77,0.4856000453917687,ridge,IRM,0.0,linear,10,1.3101351261138916
3.926781555948396,0.089475272386188,3.751413244564556,4.102149867332235,1,1.0126645216523564,0.8699602362761363,0.8333837106122136,0.8564436318683517,0.8885639862056632,0.8698993782511193,0.8358246762277224,,0.8754412804564086,0.8818938247918451,,0.9000830661395983,,-0.011933588515708804,1.6895398785749915,0,21,0.4857281354078621,rf,IRM,0.0,linear,10,1.5000886917114258
4.036330592623017,0.2180099188054584,3.6090390034918167,4.463622181754217,1,1.0155142042931389,0.4686415952797843,0.4906222145573119,0.4763180755147787,0.5880538971275668,0.4545183545002156,0.4898460229291457,,0.4936566110594378,0.4410757411736974,,0.440446650818556,,0.027565854106086862,9.385277426547136,0,103,0.4804133182930778,lasso_logistic,IRM,0.0,linear,11,1.3206839561462402
4.106122900354422,0.1429642758669044,3.82591806857944,4.386327732129404,1,1.0419831315273602,0.8202370222611691,0.8054333520011272,0.8150670095003016,0.8541703212990888,0.8199273312360336,0.7949367717628044,,0.7299752032742155,0.8272705485772892,,0.8471766883952734,,-0.007033526316120087,3.309333420965592,2,112,0.4866469773601526,xgboost,IRM,0.0,linear,11,0.5826156139373779
4.051812448404596,0.0749283612228506,3.9049555589872007,4.1986693378219915,1,1.0175952348172894,0.9372803253355176,0.94030634080584,0.9383371266774372,0.9515007650556876,0.9360492724689604,0.9374515521627724,,0.9237203877381528,0.8933875561867057,,0.8923997242004682,,0.043892769148811905,1.103574760191896,0,98,0.4809087974265515,ridge,IRM,0.0,linear,11,1.1218571662902832
