estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.778863645237538,0.14204190931390875,3.5004666186869726,4.057260671788104,1,1.0667265837789428,xgboost,0.0,linear,67,0.4699592590332031,500
4.074560255690704,0.12875765232180245,3.8221998944060407,4.326920616975367,1,1.0065759551243176,lasso,0.0,linear,68,0.12202692031860352,500
3.983697108046149,0.14802329457543215,3.693576781805339,4.2738174342869595,1,1.076228801940395,xgboost,0.0,linear,68,0.39512085914611816,500
3.8106751679174344,0.27281708447903014,3.275963507971314,4.345386827863555,1,1.007436844305535,lasso,0.0,linear,69,0.11571407318115234,500
3.9769189570889756,0.1770480761157242,3.6299111043700503,4.323926809807901,1,1.0985240092093405,xgboost,0.0,linear,69,0.3916301727294922,500
4.145050766756649,0.2226053253951872,3.7087523462152627,4.581349187298034,1,1.0065494072245404,lasso,0.0,linear,70,0.1177527904510498,500
4.071221440362088,0.14084086533057105,3.7951784167627123,4.347264463961463,1,1.0917594123030412,xgboost,0.0,linear,70,0.39820218086242676,500
3.986624555680015,0.1156873726012423,3.7598814719155143,4.213367639444516,1,1.0320984927262438,lasso,0.0,linear,71,0.12267398834228516,500
3.8921581846916906,0.1414603048743929,3.614901081895825,4.169415287487556,1,1.0787061634973671,xgboost,0.0,linear,71,0.3873600959777832,500
4.221642922512877,0.22934670351743536,3.772131643645718,4.671154201380036,1,1.0150033008699724,lasso,0.0,linear,72,0.1158137321472168,500
4.031289100258446,0.15309197826449367,3.7312343365380496,4.331343863978843,1,1.0445038490309855,xgboost,0.0,linear,72,0.3913431167602539,500
4.091155500987562,0.2652379045821845,3.571298760671609,4.6110122413035155,1,1.028886993220036,lasso,0.0,linear,73,0.11742997169494629,500
4.204581371937117,0.14879809633497185,3.9129424621524502,4.496220281721783,1,1.0108727435251452,xgboost,0.0,linear,73,0.39271998405456543,500
4.160637488935241,0.2130717658705208,3.7430245017066692,4.578250476163813,1,1.0041927549477692,lasso,0.0,linear,74,0.11708784103393555,500
4.044182879224485,0.12746202453158578,3.794361901746016,4.294003856702955,1,1.1169273481521267,xgboost,0.0,linear,74,0.3925659656524658,500
4.233601958793058,0.22111981846424106,3.8002150783351105,4.666988839251005,1,1.0038064695785198,lasso,0.0,linear,75,0.12402987480163574,500
4.004907032442116,0.16151957690453003,3.6883344789110897,4.321479585973142,1,1.05701884678988,xgboost,0.0,linear,75,0.483569860458374,500
