rep,seed,learner,r_d,r_d_oracle,inflation,coverage,estimate,se
79,1079,xgboost,0.15079496504733114,0.14783613552707142,0.0029588295202597203,0,3.2826953599570103,0.1964999959623859
79,1079,lasso,0.6774600452781769,0.14783613552707142,0.5296239097511055,0,2.5635800969609996,0.09726278262495736
79,1079,lasso_logistic,0.20467189195484917,0.14783613552707142,0.056835756427777745,1,3.7885395104417015,0.21164163411314685
80,1080,xgboost,0.15886229532796695,0.14513179146310748,0.013730503864859467,1,2.916876328410768,0.5537313242612051
80,1080,lasso,0.6550050888620805,0.14513179146310748,0.509873297398973,0,3.3617025503790625,0.25043675553108635
80,1080,lasso_logistic,0.21171669975400914,0.14513179146310748,0.06658490829090166,0,2.9486477540519838,0.47949282320650405
81,1081,xgboost,0.1382739243864453,0.13642282570202005,0.001851098684425262,0,5.119567116141188,0.26069415854105793
81,1081,lasso,0.6589152487991251,0.13642282570202005,0.5224924230971051,1,3.703207072426698,0.16737239121851324
81,1081,lasso_logistic,0.18225381329856824,0.13642282570202005,0.04583098759654819,0,5.468692024149807,0.29895880833151006
82,1082,xgboost,0.16614948856268785,0.15152472335846362,0.014624765204224233,0,3.385729915629771,0.30593748355129324
82,1082,lasso,0.6519165419450303,0.15152472335846362,0.5003918185865668,1,3.8872253235942886,0.15415663260062706
82,1082,lasso_logistic,0.20444002426504962,0.15152472335846362,0.052915300906586,1,4.219526997310578,0.29563400572538157
83,1083,xgboost,0.1648662564683905,0.1558906637159125,0.008975592752478001,1,3.932373853562558,0.19302075492442478
83,1083,lasso,0.6503789890100425,0.1558906637159125,0.49448832529413,0,3.2792427706240472,0.0886477881275548
83,1083,lasso_logistic,0.21295411891358154,0.1558906637159125,0.05706345519766903,0,4.511504131181074,0.1968405062339889
84,1084,xgboost,0.14537968912998916,0.13702226435855938,0.008357424771429783,1,4.3278096359939315,0.24649489167892213
84,1084,lasso,0.653173935282662,0.13702226435855938,0.5161516709241026,0,2.9322865146447463,0.21352438379990124
84,1084,lasso_logistic,0.1863956829146536,0.13702226435855938,0.04937341855609423,0,4.87180660494456,0.33593821795121265
85,1085,xgboost,0.15673507520408775,0.1411395036698765,0.015595571534211261,0,3.2692352040376558,0.24953793438376914
85,1085,lasso,0.6694535648016562,0.1411395036698765,0.5283140611317797,0,2.9714750292721352,0.11524022912508299
85,1085,lasso_logistic,0.20419385384291194,0.1411395036698765,0.06305435017303546,1,4.216347617686569,0.24151341170531337
86,1086,xgboost,0.16221640397732454,0.15678492321286006,0.00543148076446448,1,4.376759491999752,0.32294159988289617
86,1086,lasso,0.6526958059310322,0.15678492321286006,0.4959108827181721,0,2.7883415235314533,0.25459765113941896
86,1086,lasso_logistic,0.1991540881529487,0.15678492321286006,0.04236916494008863,1,4.818964096542843,0.4297927992474769
87,1087,xgboost,0.16872609520588738,0.15503698420881662,0.013689110997070764,1,4.142181474138758,0.2058288487189767
87,1087,lasso,0.6601628422722489,0.15503698420881662,0.5051258580634322,0,3.1648018061160847,0.09651595954471734
87,1087,lasso_logistic,0.20526493889144162,0.15503698420881662,0.050227954682625,0,4.820328243266192,0.2097612520692509
88,1088,xgboost,0.14118768951488495,0.12599087285002544,0.015196816664859503,1,3.978643553244759,0.16476239564884876
88,1088,lasso,0.6520050372115362,0.12599087285002544,0.5260141643615108,0,4.294517396085843,0.08610534944580113
88,1088,lasso_logistic,0.1872881047395546,0.12599087285002544,0.06129723188952915,0,5.014163500033684,0.2739142705082469
89,1089,xgboost,0.16877272604651342,0.14707027166638603,0.021702454380127384,1,1.5574090092937531,2.119424823871802
89,1089,lasso,0.6517768547911623,0.14707027166638603,0.5047065831247763,0,8.520776463746811,0.7877059728710601
89,1089,lasso_logistic,0.2029379730410108,0.14707027166638603,0.05586770137462477,1,2.6135223091723434,1.7921074885070787
90,1090,xgboost,0.16838771035311045,0.15052905273926917,0.017858657613841283,1,3.9852175579899183,0.19546162100217074
90,1090,lasso,0.6701977528049374,0.15052905273926917,0.5196687000656682,1,4.069121628543413,0.10142766583446984
90,1090,lasso_logistic,0.19721631875083048,0.15052905273926917,0.04668726601156131,0,4.943086376743642,0.24144892049820135
91,1091,xgboost,0.17663249147680024,0.15209587219172485,0.02453661928507539,1,3.9732084019512905,0.5612789520952584
91,1091,lasso,0.6765239682696932,0.15209587219172485,0.5244280960779684,0,2.7864790793444287,0.27576337316793836
91,1091,lasso_logistic,0.2122086756678198,0.15209587219172485,0.06011280347609496,1,4.957674277087823,0.6274107156265543
92,1092,xgboost,0.16444156348020658,0.14264636562186897,0.02179519785833761,1,4.431626485672336,0.2421042980250567
92,1092,lasso,0.663976629016817,0.14264636562186897,0.521330263394948,1,4.079817926297174,0.11879919764924668
92,1092,lasso_logistic,0.19847923051937763,0.14264636562186897,0.05583286489750866,0,5.27772642688629,0.24205720961581412
93,1093,xgboost,0.16755825075599337,0.16112645759042443,0.006431793165568939,1,4.795919323750184,0.45016118843227404
93,1093,lasso,0.6531005287206739,0.16112645759042443,0.4919740711302495,0,3.4212745675164324,0.21689377465639514
93,1093,lasso_logistic,0.21254408050822798,0.16112645759042443,0.05141762291780355,0,5.218142622248111,0.42018485376898257
94,1094,xgboost,0.13712877441034405,0.11738058284610095,0.019748191564243095,1,1.3618614093172936,1.6956365094116188
94,1094,lasso,0.6562793883846428,0.11738058284610095,0.5388988055385419,1,3.6195893768336123,0.46234307391169693
94,1094,lasso_logistic,0.16369180707646852,0.11738058284610095,0.04631122423036757,1,4.105542617811464,1.0702463027534186
95,1095,xgboost,0.1445325587756199,0.1365360501543317,0.0079965086212882,1,3.153793117866166,0.6827763980489939
95,1095,lasso,0.6551851247209568,0.1365360501543317,0.5186490745666251,0,4.934879308860938,0.29946309377741714
95,1095,lasso_logistic,0.2000534722041992,0.1365360501543317,0.06351742204986749,1,5.140038682133553,0.6196673108603299
96,1096,xgboost,0.1538843423210445,0.15227208435148937,0.0016122579695551364,1,3.938159422125462,0.24631128584770284
96,1096,lasso,0.666275842092236,0.15227208435148937,0.5140037577407466,0,3.09086789062477,0.15343272922304685
96,1096,lasso_logistic,0.19642868517577627,0.15227208435148937,0.04415660082428691,0,4.608931003349028,0.2707062042459303
97,1097,xgboost,0.16443261729187647,0.1509098846243797,0.013522732667496762,1,3.775922794017074,0.19522456672391764
97,1097,lasso,0.6653954494918121,0.1509098846243797,0.5144855648674324,0,3.611775149594875,0.09513434475808433
97,1097,lasso_logistic,0.21206603039301955,0.1509098846243797,0.06115614576863984,0,4.7442850238786445,0.22037834208331494
98,1098,xgboost,0.15577411390679546,0.14628008097696454,0.00949403292983092,0,2.391144996543784,0.6977998648598439
98,1098,lasso,0.6691425025010164,0.14628008097696454,0.5228624215240518,0,3.3613782553074008,0.23338430073687755
98,1098,lasso_logistic,0.2005278295820883,0.14628008097696454,0.05424774860512377,1,3.6132702718487404,0.5321306010535435
99,1099,xgboost,0.16333682540224106,0.15309751918088205,0.010239306221359018,1,4.669456606763703,1.6758448940798534
99,1099,lasso,0.668003897378592,0.15309751918088205,0.5149063781977099,1,4.143551792021629,0.920245974908749
99,1099,lasso_logistic,0.2092964810841947,0.15309751918088205,0.056198961903312666,1,5.771699669442609,1.5511550137989334
100,1100,xgboost,0.15149188921090365,0.1480467987445638,0.0034450904663398396,1,4.241359092797452,0.40040859541109725
100,1100,lasso,0.667797287767217,0.1480467987445638,0.5197504890226532,0,3.212324244777454,0.17728910209235993
100,1100,lasso_logistic,0.18676112340577944,0.1480467987445638,0.03871432466121563,0,4.860829318624885,0.3728558253399167
101,1101,xgboost,0.1322309221627659,0.12229237688848398,0.009938545274281937,1,4.42885745151147,1.143404424881424
101,1101,lasso,0.6505556722929674,0.12229237688848398,0.5282632954044835,1,3.3809717498443153,0.4864959757705543
101,1101,lasso_logistic,0.17568543313291507,0.12229237688848398,0.053393056244431095,1,5.672437293024009,0.8732109185747584
102,1102,xgboost,0.19288042119493753,0.17668825856568404,0.016192162629253493,1,4.0437146977723115,0.5824913250102862
102,1102,lasso,0.6660402358696983,0.17668825856568404,0.48935197730401425,0,5.184593076207057,0.31805885780166254
102,1102,lasso_logistic,0.22774026011944667,0.17668825856568404,0.05105200155376263,1,4.831634912822673,0.5506735318596676
103,1103,xgboost,0.1356595093904698,0.12662149287266689,0.009038016517802921,1,4.050320749947714,0.9660893992378309
103,1103,lasso,0.6611098604267104,0.12662149287266689,0.5344883675540435,0,5.367639062561263,0.4016961963228513
103,1103,lasso_logistic,0.18384069029883102,0.12662149287266689,0.05721919742616413,0,6.525365063658356,0.8101981802168559
104,1104,xgboost,0.16104694806067227,0.15103130965120048,0.010015638409471783,1,3.380592533424097,0.4052385218413362
104,1104,lasso,0.6567278805707958,0.15103130965120048,0.5056965709195953,1,3.787686137217199,0.21520578699891246
104,1104,lasso_logistic,0.1988373982213773,0.15103130965120048,0.04780608857017682,1,4.022353540675274,0.5155606341697956
105,1105,xgboost,0.14836013115464855,0.13178284242877508,0.016577288725873468,0,0.5268021919019606,1.5587101271439776
105,1105,lasso,0.6619406535003292,0.13178284242877508,0.5301578110715541,0,2.8647459969114437,0.49150886738876076
105,1105,lasso_logistic,0.19242172968473004,0.13178284242877508,0.060638887255954954,1,2.442176771457318,1.0293314831211529
106,1106,xgboost,0.12808071243670735,0.12396942499615361,0.0041112874405537375,1,3.2318143173592664,0.4461438692887822
106,1106,lasso,0.667385808545089,0.12396942499615361,0.5434163835489354,1,3.833653355503082,0.16768436215630125
106,1106,lasso_logistic,0.1839101014048693,0.12396942499615361,0.059940676408715685,1,4.580641599608597,0.3641336288635375
107,1107,xgboost,0.16293075242372912,0.15602834924855727,0.006902403175171851,1,3.5999091143111763,0.32244704331609386
107,1107,lasso,0.6653536037470168,0.15602834924855727,0.5093252544984596,1,3.780697023621506,0.15917601576136806
107,1107,lasso_logistic,0.20193829011110456,0.15602834924855727,0.045909940862547294,0,4.752791813180829,0.3324561462861465
108,1108,xgboost,0.1437914002207077,0.12984005152308487,0.013951348697622823,1,4.173570743570244,0.18174237395243834
108,1108,lasso,0.6440743727532613,0.12984005152308487,0.5142343212301764,1,3.922063243621831,0.08670341238695316
108,1108,lasso_logistic,0.17951145154638726,0.12984005152308487,0.04967140002330239,0,4.926750750568639,0.2285113009866555
109,1109,xgboost,0.1360190032988797,0.12322892120386114,0.012790082095018557,1,3.360479109695282,1.701892480805074
109,1109,lasso,0.6548257838197608,0.12322892120386114,0.5315968626158996,0,8.009109196230442,0.8076288734550545
109,1109,lasso_logistic,0.1814148313343202,0.12322892120386114,0.05818591013045907,1,5.5437951419612554,1.7157301464639811
110,1110,xgboost,0.15110009987232645,0.14036825346394144,0.01073184640838501,1,4.022278702575384,0.26827828816300775
110,1110,lasso,0.6563734353847026,0.14036825346394144,0.5160051819207612,1,3.8412151798058622,0.15299340344066786
110,1110,lasso_logistic,0.18289633444601935,0.14036825346394144,0.042528080982077915,0,4.806291828565095,0.3514900951102905
111,1111,xgboost,0.12786813053269014,0.12221149513418136,0.005656635398508775,1,3.515603807155457,0.252983898626067
111,1111,lasso,0.6541774480097602,0.12221149513418136,0.5319659528755788,0,3.357458513805777,0.10442174495281974
111,1111,lasso_logistic,0.18040760540709394,0.12221149513418136,0.05819611027291258,0,4.958038252423301,0.24814559111802512
112,1112,xgboost,0.14392819208281188,0.12823358513565375,0.01569460694715813,1,5.396831932333827,0.7915545352124623
112,1112,lasso,0.6562614201082287,0.12823358513565375,0.528027834972575,0,1.9698095849681139,0.5737696718490148
112,1112,lasso_logistic,0.2000220493346265,0.12823358513565375,0.07178846419897275,0,6.130138348088003,0.8387578434837062
113,1113,xgboost,0.1304469539087225,0.1251700280235499,0.00527692588517259,1,3.636106589018291,0.3594048439390881
113,1113,lasso,0.649150032376548,0.1251700280235499,0.5239800043529981,0,3.5569562071752605,0.18341372183572663
113,1113,lasso_logistic,0.18514832082102248,0.1251700280235499,0.05997829279747258,1,4.368489181037998,0.36232850560134283
114,1114,xgboost,0.1953615886905449,0.17107949324198563,0.024282095448559277,0,2.8178623048622633,0.2897438249283516
114,1114,lasso,0.6685546150484011,0.17107949324198563,0.49747512180641545,0,3.0074038011426514,0.1756243067948463
114,1114,lasso_logistic,0.22156421578241703,0.17107949324198563,0.050484722540431404,1,3.8594618826595686,0.30200660656581213
115,1115,xgboost,0.12353087188062993,0.11794263863720558,0.005588233243424348,1,3.2059523683894895,1.3645435429930015
115,1115,lasso,0.6495822747631664,0.11794263863720558,0.5316396361259609,1,4.185409577513149,0.4463220794421428
115,1115,lasso_logistic,0.16619448801840375,0.11794263863720558,0.04825184938119817,0,6.133092800582783,0.8593158341303085
116,1116,xgboost,0.15854599742636874,0.1503316584250397,0.008214339001329035,0,2.3273049864650526,0.7216181709741247
116,1116,lasso,0.6523692225831683,0.1503316584250397,0.5020375641581286,0,2.478210097801741,0.25223892889470023
116,1116,lasso_logistic,0.2098351482689253,0.1503316584250397,0.05950348984388559,1,3.2631281843528255,0.5003778072503787
117,1117,xgboost,0.14084295360811155,0.13328328056158778,0.007559673046523774,0,-2.7233185465168517,1.8165803680095736
117,1117,lasso,0.661070730296729,0.13328328056158778,0.5277874497351412,1,3.4449319904536693,0.6634203571097783
117,1117,lasso_logistic,0.187861896598594,0.13328328056158778,0.05457861603700623,1,1.5845887732754107,1.395095085918917
118,1118,xgboost,0.11720150487962643,0.113108904150816,0.0040926007288104305,0,2.8286327218487712,0.4428363720762791
118,1118,lasso,0.6377647572188576,0.113108904150816,0.5246558530680416,0,2.3742585985077205,0.17551898779222458
118,1118,lasso_logistic,0.15648687994856586,0.113108904150816,0.043377975797749865,1,3.311712149974038,0.4276454690661488
119,1119,xgboost,0.15232775276814614,0.147914744407281,0.004413008360865139,1,3.6589145424565555,0.2877367700421454
119,1119,lasso,0.6551426755182006,0.147914744407281,0.5072279311109196,0,3.2802235821492793,0.138685498929433
119,1119,lasso_logistic,0.21714412888549328,0.147914744407281,0.06922938447821228,1,4.5216975941938236,0.27431953022189676
120,1120,xgboost,0.16270640297137465,0.15897208743975919,0.003734315531615462,1,4.415293679508914,0.24695930053475842
120,1120,lasso,0.6572689338669744,0.15897208743975919,0.49829684642721517,0,3.64442947734376,0.131301961340306
120,1120,lasso_logistic,0.21013035206137146,0.15897208743975919,0.05115826462161227,0,5.212114867646932,0.23611025202001057
121,1121,xgboost,0.14697836112971968,0.14754550326667534,-0.0005671421369556617,1,4.062454932033451,0.2711139283824568
121,1121,lasso,0.6721963649454734,0.14754550326667534,0.524650861678798,0,3.5088729022728304,0.12082984092435653
121,1121,lasso_logistic,0.19702972886463033,0.14754550326667534,0.049484225597954984,1,4.5424616533625715,0.28806501385600247
122,1122,xgboost,0.12626781798449585,0.11726871276378698,0.008999105220708875,0,2.7428018731151007,0.5173354272873916
122,1122,lasso,0.6520333018804064,0.11726871276378698,0.5347645891166195,0,2.9624086148260904,0.20490939508139125
122,1122,lasso_logistic,0.18224553308993904,0.11726871276378698,0.06497682032615207,1,4.148479887284561,0.44106186722716056
123,1123,xgboost,0.14563875975438903,0.12883258383273027,0.016806175921658756,0,3.182192731944156,0.24038970434904217
123,1123,lasso,0.6679816020630921,0.12883258383273027,0.5391490182303618,0,2.722537959585677,0.10589296387961983
123,1123,lasso_logistic,0.19192615286221476,0.12883258383273027,0.06309356902948449,1,4.137810347365182,0.24360008947240278
124,1124,xgboost,0.13582476002118482,0.13180851529476376,0.004016244726421064,1,4.4950599124387915,0.2956627333464128
124,1124,lasso,0.6642794007011569,0.13180851529476376,0.5324708854063931,0,3.594906227336481,0.1656180237275859
124,1124,lasso_logistic,0.18808379504402034,0.13180851529476376,0.056275279749256585,0,5.913661574619048,0.300772042423851
125,1125,xgboost,0.1519436145037483,0.14366500220130007,0.008278612302448224,1,3.7408926614418587,0.2377498796531021
125,1125,lasso,0.653971630801582,0.14366500220130007,0.510306628600282,0,3.7450129523459648,0.12132484590434814
125,1125,lasso_logistic,0.1938395188905284,0.14366500220130007,0.050174516689228316,0,4.7883144960215445,0.26884198366471357
126,1126,xgboost,0.17514030267862102,0.16575083081528097,0.009389471863340049,0,5.565754006150392,0.5744270929360591
126,1126,lasso,0.6544443972256382,0.16575083081528097,0.4886935664103572,0,2.677527821608729,0.42345621865968996
126,1126,lasso_logistic,0.21674059597636258,0.16575083081528097,0.05098976516108161,0,5.297807382501814,0.569948879092872
127,1127,xgboost,0.174784240377252,0.147188527463138,0.027595712914113973,1,4.4137280418334015,0.5580093022766329
127,1127,lasso,0.6462471797593088,0.147188527463138,0.49905865229617075,0,4.496382880699934,0.1943860827550757
127,1127,lasso_logistic,0.21430718278150931,0.147188527463138,0.0671186553183713,0,4.931097854310084,0.4554952300161885
128,1128,xgboost,0.16101555295801237,0.1579591594890888,0.0030563934689235572,1,3.9280788722793263,0.5495192211631673
128,1128,lasso,0.667351716618939,0.1579591594890888,0.5093925571298502,1,4.022339096816362,0.20751085922558307
128,1128,lasso_logistic,0.21523445780086775,0.1579591594890888,0.05727529831177894,1,4.6793555704657415,0.42088956293054347
129,1129,xgboost,0.15292982282241516,0.14476179147841253,0.008168031344002624,1,3.224511879184702,0.6315260983843126
129,1129,lasso,0.6541431899712772,0.14476179147841253,0.5093813984928647,1,3.9324969874558433,0.34411271064303994
129,1129,lasso_logistic,0.20585803114481724,0.14476179147841253,0.061096239666404706,0,2.686599926686294,0.5841068648040529
130,1130,xgboost,0.13648330784917476,0.1288388141396887,0.0076444937094860554,1,2.8786097360849783,0.7112187754899193
130,1130,lasso,0.6579735401235746,0.1288388141396887,0.5291347259838859,1,3.522856154180829,0.28201887183436863
130,1130,lasso_logistic,0.1846415959201857,0.1288388141396887,0.055802781780496996,1,4.734369328202737,0.5836297995230398
131,1131,xgboost,0.15989697514095133,0.13902129211689118,0.02087568302406015,1,4.008250996310779,0.17379684375760412
131,1131,lasso,0.6613570014944995,0.13902129211689118,0.5223357093776083,1,3.939606982446579,0.0861041544609556
131,1131,lasso_logistic,0.18264846340680688,0.13902129211689118,0.043627171289915695,0,4.992023246856191,0.24415405107186064
132,1132,xgboost,0.18398652543787603,0.17059803723552922,0.01338848820234681,1,3.1195723079651403,0.4617366933168723
132,1132,lasso,0.6726215565443303,0.17059803723552922,0.5020235193088011,0,2.7794048026863383,0.1806079577773071
132,1132,lasso_logistic,0.2363534035311848,0.17059803723552922,0.06575536629565559,1,3.588464995832328,0.33654363636024665
133,1133,xgboost,0.12988284148300822,0.1166511101430458,0.013231731339962416,1,4.239367332597274,0.21648445302654168
133,1133,lasso,0.6555456316344205,0.1166511101430458,0.5388945214913747,1,3.911176279456247,0.08854262085015957
133,1133,lasso_logistic,0.1704338755205407,0.1166511101430458,0.05378276537749491,0,5.101134666590398,0.23687641818635644
134,1134,xgboost,0.13093046711127754,0.12376762001035749,0.00716284710092005,0,5.24964149799433,0.4169194279420065
134,1134,lasso,0.659211544430305,0.12376762001035749,0.5354439244199476,0,4.688908310398252,0.21472710254051694
134,1134,lasso_logistic,0.17929236567937423,0.12376762001035749,0.055524745669016745,0,5.948802516109117,0.42613541280674394
135,1135,xgboost,0.13648005695945414,0.12307994641939522,0.013400110540058921,1,4.176434504093078,0.7626680145654202
135,1135,lasso,0.6546893988960576,0.12307994641939522,0.5316094524766624,1,4.42679922727572,0.3551681860922596
135,1135,lasso_logistic,0.18429322307289617,0.12307994641939522,0.061213276653500945,1,4.707877586768823,0.7788784681800943
136,1136,xgboost,0.1254821224456315,0.11379335909587539,0.011688763349756118,1,4.311335627928901,0.410969906665808
136,1136,lasso,0.6522236781357379,0.11379335909587539,0.5384303190398625,0,3.542020162957916,0.1582215514500764
136,1136,lasso_logistic,0.17754036426638736,0.11379335909587539,0.06374700517051198,0,5.458094349463137,0.3345008721973084
137,1137,xgboost,0.12439660406194997,0.12078602489611581,0.0036105791658341546,1,3.7549277424644334,0.7178305917957535
137,1137,lasso,0.6624271609120945,0.12078602489611581,0.5416411360159787,0,2.681991432219349,0.30718501030597
137,1137,lasso_logistic,0.16328480506752147,0.12078602489611581,0.04249878017140565,1,3.7805247326236517,0.6264170607062695
138,1138,xgboost,0.1315809062683775,0.11707348384417102,0.014507422424206495,1,2.7282483791238414,1.0993667997075793
138,1138,lasso,0.653509874456842,0.11707348384417102,0.536436390612671,0,6.93628098224689,0.4140717051080626
138,1138,lasso_logistic,0.18710448457721027,0.11707348384417102,0.07003100073303925,1,5.333414432692111,0.8919853279759846
139,1139,xgboost,0.14822982688355416,0.1353962720166409,0.01283355486691326,1,3.3407505441590435,0.6550727469793044
139,1139,lasso,0.6580588845882938,0.1353962720166409,0.5226626125716529,0,3.3207047745554648,0.232498297224204
139,1139,lasso_logistic,0.1844666851777112,0.1353962720166409,0.0490704131610703,1,4.691797250210616,0.5159072456155941
140,1140,xgboost,0.13086710358177187,0.12554865279437372,0.005318450787398149,1,4.408650951956085,0.235878669255544
140,1140,lasso,0.6536213334654011,0.12554865279437372,0.5280726806710274,0,2.750953566778561,0.21961092867081464
140,1140,lasso_logistic,0.18135743045104294,0.12554865279437372,0.05580877765666922,0,4.983651310588281,0.3470735254439865
141,1141,xgboost,0.1674813450420226,0.15446606947105895,0.013015275570963658,1,3.664389447503889,0.364376785309474
141,1141,lasso,0.6690776087464358,0.15446606947105895,0.514611539275377,0,3.4872684774873486,0.19045753505462928
141,1141,lasso_logistic,0.20847055930681638,0.15446606947105895,0.054004489835757424,0,4.898912602149609,0.3754953900007712
142,1142,xgboost,0.14798981277371134,0.1397917949849224,0.008198017788788953,1,3.967749346646005,0.359384359805654
142,1142,lasso,0.6541314572700866,0.1397917949849224,0.5143396622851641,1,3.726319888354319,0.15215320167460014
142,1142,lasso_logistic,0.1780051700557678,0.1397917949849224,0.03821337507084541,0,5.0808112111215005,0.3366540522337078
143,1143,xgboost,0.1768499986063156,0.1738865342083604,0.0029634643979551956,1,4.237776968661017,0.5294078591161625
143,1143,lasso,0.6756422496892154,0.1738865342083604,0.501755715480855,0,4.866782498982133,0.29087657087708074
143,1143,lasso_logistic,0.22487899863601257,0.1738865342083604,0.05099246442765218,1,4.6635681304711545,0.5625316268239688
144,1144,xgboost,0.11661245040428182,0.1121486424128586,0.0044638079914232215,1,2.9958618753173942,0.7377545770820663
144,1144,lasso,0.6467732428614303,0.1121486424128586,0.5346246004485717,1,4.001745082954592,0.2004519085328756
144,1144,lasso_logistic,0.17420384374106768,0.1121486424128586,0.062055201328209075,1,4.438440009353358,0.5982656665608338
145,1145,xgboost,0.1427985911822794,0.12649419829580963,0.01630439288646976,1,3.994405750607121,0.47135082092262337
145,1145,lasso,0.6618289950313715,0.12649419829580963,0.5353347967355618,1,3.735982626788346,0.17770618659135953
145,1145,lasso_logistic,0.19733566612652337,0.12649419829580963,0.07084146783071374,0,5.380956925078544,0.3800038038192694
146,1146,xgboost,0.12842892654509871,0.11356519501313729,0.014863731531961424,0,3.2687145126821133,0.3648468400015827
146,1146,lasso,0.656854359387083,0.11356519501313729,0.5432891643739457,0,3.694991540743496,0.12738274724896692
146,1146,lasso_logistic,0.1622271978252153,0.11356519501313729,0.04866200281207801,1,4.681774335465993,0.3496676752675208
147,1147,xgboost,0.14315796155280036,0.12575400021556907,0.017403961337231294,0,7.921599804049184,0.8201598006529849
147,1147,lasso,0.6524578902711564,0.12575400021556907,0.5267038900555874,0,-2.985120778765875,1.032607303769856
147,1147,lasso_logistic,0.18102075286320407,0.12575400021556907,0.055266752647635004,1,5.414130521554282,1.5710859709871796
148,1148,xgboost,0.13292759957020292,0.12909339862969824,0.003834200940504684,0,5.467656742565863,0.4416103551746654
148,1148,lasso,0.6474019224609369,0.12909339862969824,0.5183085238312386,0,3.2927401570180015,0.2376042235211842
148,1148,lasso_logistic,0.17853829061973325,0.12909339862969824,0.04944489199003502,0,6.061598768775409,0.3602869424218951
149,1149,xgboost,0.13778867499761796,0.12992473655974815,0.00786393843786981,1,4.398708824196655,0.3353452654754245
149,1149,lasso,0.6548394835119726,0.12992473655974815,0.5249147469522245,0,3.4587352417900066,0.25217951766374747
149,1149,lasso_logistic,0.1648223585813584,0.12992473655974815,0.03489762202161026,0,5.092188377055928,0.5157006770657501
150,1150,xgboost,0.16096586661307066,0.14565576532482336,0.015310101288247308,1,3.9512674724356334,0.20453989032119202
150,1150,lasso,0.6540383322066019,0.14565576532482336,0.5083825668817785,0,3.5240993706461756,0.10349925658005119
150,1150,lasso_logistic,0.22273180914376836,0.14565576532482336,0.077076043818945,0,4.679353422447536,0.24996414055358965
151,1151,xgboost,0.16515713531086812,0.15414916015629593,0.011007975154572192,0,4.52840093513079,0.25354731810626807
151,1151,lasso,0.6560548381100276,0.15414916015629593,0.5019056779537316,0,3.683890750601448,0.16042169036979392
151,1151,lasso_logistic,0.21375724253347209,0.15414916015629593,0.05960808237717616,0,5.329710168698904,0.3097368004146707
152,1152,xgboost,0.13967512782846628,0.13020554636843046,0.00946958146003582,1,4.121654553112007,0.24863400832206703
152,1152,lasso,0.6534418689996409,0.13020554636843046,0.5232363226312104,0,3.689913783822859,0.12025797453277967
152,1152,lasso_logistic,0.1875761627463426,0.13020554636843046,0.05737061637791213,0,5.158952110448073,0.2479573695856913
153,1153,xgboost,0.15528662849813485,0.14709601498894811,0.008190613509186734,1,3.724337678348075,0.3727338226489985
153,1153,lasso,0.6638182990397904,0.14709601498894811,0.5167222840508423,1,3.79827407974077,0.1670461512616766
153,1153,lasso_logistic,0.22188958030033212,0.14709601498894811,0.07479356531138401,1,4.514523900925766,0.3042080606299502
154,1154,xgboost,0.14960117699861208,0.13847273223889042,0.011128444759721662,0,5.0955391794590374,0.5067223793462357
154,1154,lasso,0.6492648160415608,0.13847273223889042,0.5107920838026704,0,5.681887468405159,0.27048095303548675
154,1154,lasso_logistic,0.18818100000681423,0.13847273223889042,0.04970826776792381,0,6.361690408340653,0.5405297795382612
155,1155,xgboost,0.15166270646614508,0.14366614729911686,0.007996559167028211,1,2.3576356486190124,1.138677513670331
155,1155,lasso,0.66199911273224,0.14366614729911686,0.5183329654331231,1,4.044159924227064,0.536281348567923
155,1155,lasso_logistic,0.21457868983063463,0.14366614729911686,0.07091254253151777,1,4.6473011577171786,0.9697602406971108
156,1156,xgboost,0.16482433068130872,0.14612570880944334,0.018698621871865384,1,4.769435929443988,0.6174632946192888
156,1156,lasso,0.6567627774488835,0.14612570880944334,0.5106370686394401,0,4.727987789482181,0.26483621132209795
156,1156,lasso_logistic,0.21790573143012562,0.14612570880944334,0.07178002262068228,0,5.62002533554542,0.5144594354710121
157,1157,xgboost,0.15854140266740804,0.14351301147650944,0.015028391190898605,1,1.6015341823823583,1.234659191241071
157,1157,lasso,0.6556721236387189,0.14351301147650944,0.5121591121622094,0,2.8833330793447516,0.47980694932325885
157,1157,lasso_logistic,0.20463865793451158,0.14351301147650944,0.06112564645800214,1,3.9495892447423833,0.967132596685427
158,1158,xgboost,0.14775815306574983,0.127525856964484,0.020232296101265812,1,3.9099596055212023,0.23535814833363317
158,1158,lasso,0.6523579314699627,0.127525856964484,0.5248320745054786,0,3.7899911710308065,0.09372837904664097
158,1158,lasso_logistic,0.19065848858664092,0.127525856964484,0.0631326316221569,0,4.956434894675349,0.21934598614721745
159,1159,xgboost,0.13827112405078487,0.1295933537927446,0.008677770258040285,1,4.168342560816904,0.2015571470110603
159,1159,lasso,0.660079627213974,0.1295933537927446,0.5304862734212293,0,3.6266039695206387,0.10725445984832353
159,1159,lasso_logistic,0.20724481072568324,0.1295933537927446,0.07765145693293865,0,4.970204342954361,0.22648299956764992
160,1160,xgboost,0.13897424026058502,0.1308854631760818,0.00808877708450323,1,4.295349123271547,0.21489077675093274
160,1160,lasso,0.6556804057955371,0.1308854631760818,0.5247949426194554,1,3.958760989589196,0.13952117545326964
