estimate,se,ci_lower,ci_upper,covers,r_d,r_y,outcome_rmse,outcome_resid_std,propensity_rmse,learner,overlap_strength,complexity,seed,elapsed
3.8910640852941265,0.07631037278197089,3.7414985029946384,4.040629667593615,1,1.0354976378172316,0.8277446157939701,2.260938865660399,2.260938734260908,0.4963014383468705,lasso_logistic,0.0,linear,19,1.5319199562072754
3.9216064239445094,0.11570256369847957,3.6948335661765386,4.14837928171248,1,1.0187554028697914,0.5421919498548169,2.6141986883640866,2.614195123419385,0.49108324136036685,lasso,0.0,linear,20,0.12915873527526855
3.806857913378619,0.10606299957300121,3.5989782541232493,4.0147375726339884,1,1.0153657787943442,0.5912108797272859,2.47028205914277,2.4702809039366604,0.49028988143647717,xgboost,0.0,linear,20,0.4833531379699707
3.916391580506736,0.1188145803862243,3.683519282111497,4.149263878901975,1,1.0150892414776196,0.5384880913996954,2.624752365414139,2.6247098034306395,0.4901994113710624,lasso_logistic,0.0,linear,20,1.200866937637329
4.020858011710409,0.1275452703322304,3.770873875460812,4.270842147960006,1,1.0128900857949896,0.7869801189796595,2.7743382245643184,2.7743313764386777,0.4894240285028082,lasso,0.0,linear,21,0.12293291091918945
4.09242073136752,0.12009984688752115,3.8570293569192033,4.327812105815837,1,1.0258870350901934,0.7939128968720508,2.7288190862017068,2.728785229942223,0.49255732832392196,xgboost,0.0,linear,21,0.4574401378631592
3.993535066022369,0.12734251795475382,3.7439483171304064,4.243121814914331,1,1.0217572925452516,0.7870859543009745,2.7736489474520343,2.773604593421363,0.49156344033843913,lasso_logistic,0.0,linear,21,1.2521462440490723
4.000371385529053,0.07078434874444572,3.8616366113208165,4.139106159737289,1,1.0015930404850832,0.7709788503135213,2.206483959398662,2.2064759712407547,0.48278961924091923,lasso,0.0,linear,22,0.13516902923583984
3.9931166734138466,0.08591833951776019,3.8247198223475523,4.1615135244801404,1,1.020916108314075,0.7387372841156276,2.3566858698674586,2.3566304451070788,0.4874451102969594,xgboost,0.0,linear,22,0.4333488941192627
3.957359010536583,0.07112293715601117,3.817960615236095,4.096757405837071,1,1.0415155846811928,0.7652549843104097,2.2338868375243495,2.233866782454496,0.4923175086834035,lasso_logistic,0.0,linear,22,1.2761790752410889
3.6876392963615436,0.1445400544252317,3.4043459953646305,3.970932597358457,0,1.0015658982166162,0.6370676865278883,2.865120976055146,2.8651157512291254,0.4871615680268348,lasso,0.0,linear,23,0.12468504905700684
